Temperature (C),Humidity,Wind Speed (km/h)
6.005555555555556,0.93,3.880100000000001
7.638888888888889,0.84,15.2145
7.127777777777776,0.86,19.674200000000003
6.422222222222223,0.91,21.9443
6.177777777777776,0.86,21.8316
5.138888888888889,0.86,17.3558
5.144444444444443,0.87,22.5239
5.072222222222224,0.93,23.345
5.022222222222222,0.86,26.3718
4.994444444444445,0.86,22.7493
3.861111111111113,0.71,32.2805
2.7777777777777777,0.64,27.5632
1.6944444444444429,0.58,27.3378
1.0166666666666655,0.62,19.8674
1.0833333333333348,0.57,24.633000000000003
0.0444444444444434,0.62,24.117800000000003
-0.5777777777777773,0.66,23.989
-1.2055555555555566,0.7,19.5615
-1.6055555555555558,0.7,19.5937
-2.244444444444444,0.75,19.529300000000003
-2.3888888888888893,0.76,19.7225
-2.8111111111111104,0.77,13.4274
-2.311111111111112,0.75,13.846
-1.1777777777777785,0.75,15.262800000000002
-0.9111111111111114,0.67,13.2342
0.1611111111111106,0.67,9.6439
2.244444444444444,0.63,4.2182
2.211111111111109,0.66,6.4722
2.2666666666666657,0.67,4.250400000000001
2.244444444444444,0.67,4.2182
1.0500000000000005,0.77,9.7566
-1.0388888888888894,0.87,9.1287
-2.2000000000000006,0.95,9.0965
-2.0111111111111115,0.95,8.6135
-2.2000000000000006,0.88,10.851400000000002
-2.755555555555556,0.92,6.166300000000001
-3.077777777777777,0.93,6.166300000000001
-2.85,0.93,3.1556
2.666666666666665,0.99,25.2287
2.1611111111111114,0.96,20.2377
1.5777777777777795,1.0,20.5275
1.0666666666666675,1.0,20.5275
0.5777777777777773,0.99,19.2073
1.0166666666666655,0.92,26.436200000000003
1.0888888888888897,0.92,28.014
1.0444444444444458,0.86,25.1804
1.0888888888888897,0.85,28.04620000000001
1.1111111111111112,0.85,25.0838
2.1000000000000005,0.8,22.395100000000003
1.1777777777777765,0.91,25.0677
1.1999999999999982,0.91,25.2126
1.3722222222222216,0.89,22.6688
1.25,0.9,17.6778
1.2277777777777783,0.9,20.7851
2.205555555555555,0.78,16.6957
2.127777777777777,0.72,23.3611
1.0888888888888897,0.75,21.735000000000003
1.122222222222224,0.74,20.4309
1.0388888888888874,0.78,17.114300000000004
-0.0055555555555564,0.84,17.259200000000003
-0.038888888888889,0.81,16.2932
-0.0944444444444453,0.78,20.125
-2.361111111111111,0.93,6.4561
-2.35,0.95,10.2396
-3.011111111111112,0.96,6.1502
-2.411111111111111,0.96,10.7387
-1.8666666666666665,0.92,10.4972
-2.966666666666667,0.86,10.577700000000002
-2.4555555555555566,0.77,8.9838
-3.0055555555555555,0.86,11.3022
-2.4777777777777783,0.89,2.9785000000000004
-0.2999999999999995,0.83,3.3005
1.772222222222221,0.7,7.728
3.533333333333333,0.66,1.932
3.627777777777778,0.64,7.840700000000001
4.53888888888889,0.54,10.980200000000002
3.627777777777778,0.64,12.3004
3.555555555555555,0.62,9.0482
2.1000000000000005,0.69,7.1162
-0.1444444444444453,0.85,4.6851
-0.2277777777777778,0.92,9.2253
-1.338888888888889,0.92,9.9337
-2.938888888888888,1.0,10.6421
-2.9888888888888885,1.0,10.7548
-2.461111111111111,0.98,8.5652
-2.5222222222222217,0.96,5.9087000000000005
-3.011111111111112,1.0,6.262900000000001
-3.822222222222221,0.99,13.2664
-3.866666666666667,1.0,10.7709
-4.377777777777776,1.0,6.44
-4.388888888888888,1.0,6.4078
-3.888888888888889,1.0,10.8836
-3.888888888888889,0.92,12.4131
-4.883333333333333,1.0,11.9623
-4.977777777777778,1.0,9.4507
-3.938888888888889,0.93,9.2575
-3.7944444444444434,1.0,9.3863
-2.872222222222223,1.0,7.889000000000001
-2.338888888888889,1.0,4.83
-2.0388888888888896,0.99,7.889000000000001
-1.2277777777777783,1.0,7.889000000000001
-1.2055555555555566,1.0,3.4615
-1.9055555555555557,0.99,0.9016000000000002
-2.7333333333333343,1.0,2.5760000000000005
-2.2222222222222223,1.0,1.4329
-2.6111111111111107,0.99,1.8354
-3.7722222222222217,1.0,2.737
-3.7944444444444434,1.0,2.4472
-3.555555555555555,0.99,2.3667
-3.838888888888889,1.0,4.6046000000000005
-0.6277777777777772,0.81,16.7601
-1.122222222222222,0.81,16.309300000000004
-1.71111111111111,0.85,10.9158
-2.2666666666666657,0.85,10.8997
-2.622222222222222,0.88,6.8908000000000005
-2.872222222222223,0.92,12.0267
-3.822222222222221,0.92,7.679699999999999
-3.5500000000000003,0.93,9.9176
-2.2222222222222223,0.96,7.889000000000001
0.0,0.85,9.5634
1.9499999999999988,0.74,16.7601
2.755555555555556,0.7,23.4738
2.2666666666666657,0.78,20.4953
3.955555555555554,0.69,23.312800000000003
3.838888888888887,0.7,23.184
2.755555555555556,0.76,17.066
2.7500000000000018,0.82,12.1716
2.594444444444445,0.83,15.246700000000002
2.566666666666665,0.83,16.9694
1.93888888888889,0.87,9.6439
2.061111111111112,0.86,9.3702
2.061111111111112,0.9,14.0875
1.6000000000000014,0.92,10.4006
1.5277777777777777,0.9,10.8997
0.5111111111111121,0.93,5.828200000000001
0.0333333333333345,1.0,3.751300000000001
0.0,1.0,3.2039
0.0,1.0,3.0751
0.0944444444444453,1.0,3.6386
0.0,1.0,4.7978000000000005
0.0,1.0,9.2253
0.0166666666666672,1.0,7.2611
0.0,1.0,7.776300000000001
0.0222222222222217,1.0,7.711900000000001
0.9888888888888896,0.93,10.5133
1.0833333333333348,0.93,14.457800000000002
1.1055555555555567,0.93,13.6689
1.1555555555555546,0.92,14.9569
1.2444444444444456,0.92,13.8138
1.1722222222222218,0.92,10.706500000000002
1.1444444444444457,0.92,5.2647
0.0166666666666672,1.0,3.3005
0.0444444444444434,1.0,3.0107000000000004
-0.8055555555555551,0.99,1.5778
-0.0722222222222216,1.0,9.0643
-1.2055555555555566,1.0,3.1878
-1.4833333333333345,0.99,2.9302
-1.2055555555555566,1.0,3.0751
-0.7444444444444444,0.96,3.1878
-2.127777777777777,1.0,1.2558
-2.4833333333333325,1.0,3.2039
-3.4777777777777787,1.0,3.3488
-3.2166666666666663,1.0,3.8962
-2.527777777777778,1.0,3.22
-2.527777777777778,1.0,3.0751
-2.4166666666666674,1.0,7.1645
-2.55,1.0,7.824600000000001
-2.4555555555555566,1.0,0.1449
-1.2833333333333323,0.99,3.847900000000001
-1.122222222222222,1.0,1.4329
-1.188888888888889,1.0,2.9302
-1.1055555555555547,0.99,1.0304
-1.183333333333333,1.0,2.9785000000000004
-1.188888888888889,1.0,1.61
-1.2444444444444436,0.99,2.4955000000000003
-1.277777777777778,1.0,1.4168
-1.188888888888889,1.0,3.2844
-1.3555555555555563,0.99,4.1216
-2.294444444444444,1.0,9.2897
-1.7388888888888885,0.96,6.423900000000001
-1.6777777777777776,0.99,6.327300000000001
-1.7388888888888885,1.0,6.6493
-1.7166666666666666,0.96,6.5205
-2.111111111111112,0.95,9.9337
-2.272222222222222,0.95,6.4722
-1.783333333333334,0.88,11.0929
-2.194444444444444,0.85,12.8317
-2.272222222222222,0.81,11.0768
-2.294444444444444,0.81,11.2217
-2.7999999999999994,0.85,10.4167
-2.366666666666668,0.81,9.2575
-2.294444444444444,0.81,12.1877
-1.122222222222222,0.74,8.1305
-0.0999999999999998,0.69,8.05
-0.0499999999999999,0.62,7.615300000000001
1.0166666666666655,0.57,4.3309
1.0166666666666655,0.59,3.0107000000000004
0.9222222222222204,0.59,3.0912
-1.1944444444444438,0.68,7.148400000000001
-2.2888888888888896,0.81,9.1126
-2.3888888888888893,0.76,7.615300000000001
-2.4666666666666672,0.72,10.2396
-2.894444444444445,0.72,12.2038
-2.994444444444445,0.76,10.8675
-2.938888888888888,0.77,10.7548
-2.85,0.78,11.253900000000002
-2.344444444444444,0.76,14.007
-2.833333333333334,0.82,11.382700000000002
-2.805555555555556,0.81,16.985500000000002
-2.366666666666668,0.79,17.3075
-2.333333333333333,0.8,17.6134
-2.316666666666668,0.81,28.2394
-2.294444444444444,0.76,32.9245
-2.722222222222221,0.78,25.8405
-2.316666666666668,0.76,22.3307
-2.338888888888889,0.76,22.1214
-2.372222222222222,0.84,23.345
-2.338888888888889,0.82,28.2716
-2.894444444444445,0.92,30.010400000000004
-2.805555555555556,0.99,31.024700000000003
-2.85,0.92,34.4218
-2.7999999999999994,0.91,35.8547
-2.833333333333334,0.93,32.8601
-2.822222222222221,0.91,34.2769
-2.822222222222221,0.98,29.801100000000005
-2.7999999999999994,0.92,29.1571
-2.822222222222221,0.91,28.7546
-3.327777777777777,0.95,31.443300000000004
-3.266666666666666,0.95,27.5793
-3.311111111111112,0.91,31.1213
-3.311111111111112,0.91,31.330600000000004
-3.7777777777777777,0.94,33.8744
-3.816666666666668,0.94,34.2608
-3.816666666666668,0.93,34.1964
-3.827777777777778,0.94,33.649
-2.822222222222221,0.83,34.0515
-2.7999999999999994,0.83,23.4738
-2.8999999999999995,0.75,26.838700000000003
-2.822222222222221,0.71,29.25370000000001
-2.2888888888888896,0.66,27.64370000000001
-2.372222222222222,0.68,27.8047
-2.2666666666666657,0.66,20.9139
-2.2222222222222223,0.69,25.2287
-2.111111111111112,0.66,23.7314
-2.155555555555555,0.66,24.15
-2.177777777777779,0.66,20.6885
-3.683333333333332,0.68,10.0947
-6.877777777777776,0.79,13.0249
-7.483333333333332,0.83,5.1037
-8.255555555555555,0.82,8.355900000000002
-11.872222222222222,0.95,8.9677
-11.455555555555556,0.95,6.166300000000001
-10.238888888888887,0.91,5.9248
-11.505555555555556,0.91,6.0375000000000005
-8.333333333333334,0.88,3.22
-7.222222222222222,0.78,6.021400000000001
-7.222222222222222,0.67,6.44
-7.777777777777778,0.67,11.27
-8.366666666666667,0.68,6.617100000000001
-7.777777777777778,0.61,8.05
-8.88888888888889,0.61,3.22
-10.88888888888889,0.8,4.2343
-7.222222222222222,0.64,11.27
-6.111111111111111,0.59,14.49
-5.122222222222222,0.58,10.8675
-3.888888888888889,0.52,9.66
-2.7777777777777777,0.53,9.66
-2.272222222222222,0.49,7.792400000000001
-2.2222222222222223,0.46,12.88
-2.2222222222222223,0.44,12.88
-2.311111111111112,0.41,10.5133
-3.888888888888889,0.52,9.66
-5.0,0.68,12.88
-6.161111111111111,0.66,8.3076
-7.777777777777778,0.61,12.88
-8.88888888888889,0.64,6.44
-9.394444444444444,0.64,3.0107000000000004
-10.0,0.67,3.22
-15.555555555555555,0.0,3.22
-15.5,0.8,3.2361
-16.11111111111111,0.79,6.44
-16.666666666666668,0.83,3.22
-17.655555555555555,0.9,2.7853000000000003
-20.0,0.82,8.05
-20.0,0.78,3.22
-21.822222222222223,0.8,3.0751
-20.0,0.78,4.83
-17.22222222222222,0.87,9.66
-14.927777777777775,0.9,4.3631
-13.88888888888889,0.83,8.05
-11.11111111111111,0.73,4.83
-11.161111111111111,0.7,8.211
-8.88888888888889,0.56,1.61
-10.0,0.61,3.22
-11.005555555555556,0.66,7.3416
-12.22222222222222,0.66,1.61
-15.0,0.0,0.0
-16.91111111111111,0.87,3.22
-17.22222222222222,0.87,3.22
-17.22222222222222,0.83,3.22
-19.02777777777778,0.8,3.1878
-19.444444444444443,0.78,6.44
-20.0,0.78,11.27
-19.166666666666668,0.81,6.1985
-20.55555555555556,0.78,6.44
-16.666666666666668,0.83,11.27
-16.094444444444445,0.82,6.2468
-16.11111111111111,0.79,8.05
-16.11111111111111,0.0,11.27
-14.927777777777775,0.92,12.1072
-15.0,0.0,14.49
-13.88888888888889,0.0,11.27
-12.883333333333333,0.72,7.969500000000001
-12.22222222222222,0.73,11.27
-12.22222222222222,0.73,12.88
-11.077777777777776,0.75,3.5420000000000007
-10.0,0.73,8.05
-10.0,0.8,9.66
-9.911111111111111,0.81,8.2754
-10.0,0.8,4.83
-10.0,0.84,4.83
-10.033333333333337,0.85,0.4508000000000001
-10.0,0.84,4.83
-10.0,0.84,3.22
-9.983333333333333,0.85,3.0268
-10.0,0.84,6.44
-9.444444444444445,0.8,3.22
-9.47777777777778,0.82,5.9409
-10.0,0.84,3.22
-10.0,0.84,0.0
-9.95,0.86,5.9409
-8.88888888888889,0.77,8.05
-8.88888888888889,0.77,4.83
-8.88888888888889,0.79,8.8711
-8.88888888888889,0.77,8.05
-8.88888888888889,0.73,16.1
-8.7,0.74,14.5383
-8.88888888888889,0.67,12.88
-7.777777777777778,0.61,12.88
-7.672222222222222,0.58,10.9641
-7.777777777777778,0.56,8.05
-7.777777777777778,0.67,3.22
-8.783333333333333,0.85,8.05
-8.88888888888889,0.84,11.27
-8.88888888888889,0.84,14.49
-7.883333333333334,0.86,4.5724
-7.777777777777778,0.84,9.66
-8.333333333333334,0.88,6.44
-7.844444444444445,0.86,5.9248
-7.777777777777778,0.84,3.22
-7.777777777777778,0.84,6.44
-7.811111111111111,0.86,6.230700000000001
-7.777777777777778,0.84,6.44
-8.333333333333334,0.88,0.0
-8.283333333333333,0.89,2.8014
-7.777777777777778,0.84,3.22
-7.777777777777778,0.84,8.05
-7.811111111111111,0.85,3.381
-7.777777777777778,0.92,3.22
-7.222222222222222,0.88,3.22
-6.177777777777779,0.89,4.4758
-5.0,0.84,3.22
-5.0,0.84,4.83
-4.15,0.8,5.313
-3.888888888888889,0.84,8.05
-3.888888888888889,0.78,9.66
-4.877777777777778,0.85,7.856800000000001
-6.111111111111111,0.88,8.05
-6.111111111111111,0.92,8.05
-6.127777777777778,0.83,10.3523
-6.111111111111111,0.74,8.05
-6.111111111111111,0.71,6.44
-6.733333333333334,0.74,6.423900000000001
-7.222222222222222,0.7,6.44
-7.777777777777778,0.74,6.44
-8.366666666666667,0.76,3.22
-8.88888888888889,0.77,3.22
-9.444444444444445,0.77,3.22
-9.55,0.82,6.3434
-11.11111111111111,0.87,4.83
-12.22222222222222,0.87,4.83
-12.033333333333331,0.88,5.3774
-12.77777777777778,0.83,4.83
-11.11111111111111,0.87,3.22
-8.88888888888889,0.78,3.5581
-7.222222222222222,0.74,4.83
-6.111111111111111,0.68,8.05
-5.033333333333333,0.69,4.717300000000001
-5.0,0.68,9.66
-5.0,0.68,8.05
-5.98888888888889,0.74,9.821
-7.777777777777778,0.77,9.66
-8.88888888888889,0.77,11.27
-11.322222222222225,0.88,11.4793
-11.11111111111111,0.87,9.66
-10.555555555555555,0.87,11.27
-8.955555555555556,0.85,6.44
-7.777777777777778,0.84,6.44
-6.666666666666667,0.84,6.44
-6.733333333333334,0.85,6.0697
-7.777777777777778,0.84,6.44
-11.666666666666666,0.83,11.27
-11.877777777777778,0.85,10.7387
-10.0,0.8,11.27
-8.88888888888889,0.84,14.49
-8.8,0.85,19.8513
-7.777777777777778,0.77,24.15
-7.222222222222222,0.8,24.15
-6.022222222222222,0.75,25.6795
-5.0,0.74,28.98
-3.888888888888889,0.74,28.98
-2.844444444444445,0.72,24.9389
-2.2222222222222223,0.69,28.98
-2.2222222222222223,0.75,28.98
-1.1444444444444437,0.82,25.3897
-1.1111111111111112,0.88,22.540000000000003
0.0,0.82,22.540000000000003
-1.022222222222222,0.93,24.1822
-1.1111111111111112,0.92,16.1
-1.1111111111111112,0.92,17.71
0.0,0.86,19.7708
0.5555555555555556,0.85,28.98
0.0,0.85,20.93
0.5222222222222209,0.8,27.0641
1.1111111111111112,0.78,28.98
0.5555555555555556,0.75,35.42
0.4666666666666685,0.73,29.978200000000005
1.1111111111111112,0.69,37.03
0.0,0.75,38.64
0.0166666666666672,0.75,31.620400000000004
0.0,0.75,30.590000000000003
0.0,0.69,27.37
1.022222222222224,0.6,26.983600000000003
1.1111111111111112,0.59,30.590000000000003
1.1111111111111112,0.59,27.37
1.1277777777777784,0.55,27.4827
1.1111111111111112,0.59,20.93
1.1111111111111112,0.54,25.76
1.0777777777777766,0.59,21.252
0.0,0.58,25.76
-1.1111111111111112,0.63,20.93
-2.016666666666666,0.68,15.955100000000002
-2.2222222222222223,0.66,17.71
-2.7777777777777777,0.63,14.49
-4.272222222222222,0.69,7.3416
-8.88888888888889,0.73,6.44
-7.777777777777778,0.8,11.27
-7.5,0.84,6.7942
-9.444444444444445,0.88,0.0
-10.555555555555555,0.87,6.44
-11.355555555555554,0.88,3.22
-12.77777777777778,0.83,8.05
-12.22222222222222,0.96,8.05
-12.394444444444446,0.84,4.652900000000001
-10.0,0.84,4.83
-7.777777777777778,0.84,4.83
-3.75,0.92,7.615300000000001
-1.1111111111111112,0.92,8.05
0.0,0.85,8.05
-1.0055555555555549,0.92,14.2646
0.0,0.92,11.27
-1.1111111111111112,0.92,17.71
-0.9722222222222222,0.99,11.6242
0.0,0.92,9.66
0.0,0.92,9.66
0.0,0.92,11.5759
0.0,1.0,12.88
0.5555555555555556,0.92,11.27
0.6944444444444444,0.92,14.457800000000002
1.6666666666666667,0.89,17.71
1.6666666666666667,0.89,17.71
1.7166666666666686,0.89,13.7011
1.6666666666666667,0.85,20.93
0.5555555555555556,0.85,17.71
-0.1055555555555562,0.9,6.745900000000001
-5.0,0.92,8.05
-2.2222222222222223,0.96,8.05
-0.9222222222222224,0.99,4.781700000000001
1.1111111111111112,0.85,8.05
2.7777777777777777,0.82,20.93
4.027777777777778,0.75,19.6581
5.0,0.7,12.88
5.0,0.65,12.88
6.077777777777777,0.64,7.905100000000001
6.111111111111111,0.65,4.83
7.777777777777778,0.58,0.0
5.205555555555554,0.64,2.898
2.2222222222222223,0.79,11.27
1.1111111111111112,0.85,4.83
0.1055555555555542,0.92,6.5044
-1.1111111111111112,0.92,8.05
-0.5555555555555556,0.92,11.27
-0.6055555555555555,0.89,6.7620000000000005
-1.6666666666666667,0.92,6.44
-1.1111111111111112,0.92,11.27
-1.633333333333334,0.93,10.2879
-1.6666666666666667,0.92,14.49
-1.6666666666666667,0.88,3.22
-1.594444444444445,0.89,14.1841
-2.2222222222222223,0.88,17.71
-2.7777777777777777,0.92,17.71
-2.844444444444445,0.92,19.4971
-2.2222222222222223,0.88,20.93
-1.1111111111111112,0.88,20.93
-0.0666666666666672,0.83,22.2663
0.0,0.85,16.1
1.1111111111111112,0.78,22.540000000000003
2.2222222222222223,0.79,22.507800000000003
2.2222222222222223,0.79,22.540000000000003
2.2222222222222223,0.79,17.71
2.272222222222224,0.8,13.894300000000005
2.2222222222222223,0.79,16.1
2.2222222222222223,0.79,12.88
2.3277777777777766,0.8,10.4972
2.2222222222222223,0.79,12.88
1.1111111111111112,0.89,6.44
1.3555555555555543,0.89,7.728
1.6666666666666667,0.85,0.0
-10.555555555555555,0.73,3.22
-10.988888888888887,0.78,6.9069
-11.11111111111111,0.73,6.44
-10.555555555555555,0.73,6.44
-12.31111111111111,0.77,9.821
-12.77777777777778,0.69,14.49
-12.77777777777778,0.0,11.27
-13.905555555555557,0.83,8.855
-12.77777777777778,0.0,11.27
-12.22222222222222,0.66,8.05
-11.077777777777776,0.63,7.438200000000001
-10.0,0.61,4.83
-8.88888888888889,0.56,4.83
-7.727777777777778,0.51,7.567000000000001
-7.777777777777778,0.56,11.27
-6.111111111111111,0.54,9.66
-7.188888888888889,0.57,10.3362
-7.777777777777778,0.61,8.05
-7.777777777777778,0.61,3.22
-7.866666666666666,0.66,5.0715
-7.777777777777778,0.51,14.49
-8.88888888888889,0.53,17.71
-9.305555555555555,0.55,13.4113
-10.0,0.55,14.49
1.1111111111111112,0.89,3.22
1.961111111111112,0.89,3.0107000000000004
1.1111111111111112,0.96,3.22
1.6666666666666667,0.89,6.44
1.1999999999999982,0.89,2.8175000000000003
1.1111111111111112,0.85,9.66
1.1111111111111112,0.85,11.27
1.25,0.86,10.1269
1.1111111111111112,0.85,12.88
1.1111111111111112,0.85,14.49
1.25,0.86,17.227
1.1111111111111112,0.92,11.27
1.1111111111111112,0.92,16.1
1.1111111111111112,0.93,14.457800000000002
1.1111111111111112,0.92,12.88
0.0,0.92,14.49
1.1277777777777784,0.93,14.6832
1.1111111111111112,0.92,12.88
0.0,1.0,9.66
1.1277777777777784,0.93,13.1054
1.1111111111111112,0.92,11.27
1.1111111111111112,0.89,6.44
0.6611111111111099,0.93,6.391700000000001
0.5555555555555556,0.92,6.44
0.5555555555555556,0.92,6.44
0.6055555555555574,0.9,10.1913
0.0,0.89,6.44
-1.1111111111111112,0.92,3.22
-2.033333333333333,0.89,10.8031
-2.7777777777777777,0.85,8.05
-2.7777777777777777,0.85,9.66
-3.644444444444444,0.86,5.0715
-2.2222222222222223,0.75,4.83
1.1111111111111112,0.59,12.88
2.555555555555556,0.49,13.7011
3.888888888888889,0.44,16.1
3.888888888888889,0.44,17.71
4.566666666666666,0.5,8.227100000000002
6.111111111111111,0.45,8.05
3.888888888888889,0.52,4.83
2.6722222222222234,0.62,3.1556
1.1111111111111112,0.64,1.61
-2.2222222222222223,0.88,4.83
-4.550000000000001,0.93,3.4776
-3.888888888888889,0.92,9.66
-4.444444444444445,0.92,6.44
-4.722222222222222,0.93,3.22
-5.0,0.92,6.44
-6.111111111111111,0.92,3.22
-6.15,0.89,2.6565
-7.777777777777778,0.88,3.22
-7.222222222222222,0.92,3.22
-7.622222222222222,0.93,2.8658
-8.88888888888889,0.84,3.22
-8.88888888888889,0.84,3.22
-8.333333333333334,0.93,2.6726
-6.111111111111111,0.88,0.0
-5.0,0.92,3.22
-2.933333333333334,0.93,4.83
-1.1111111111111112,0.92,8.05
1.1111111111111112,0.85,8.05
1.861111111111112,0.74,8.9999
2.2222222222222223,0.72,8.05
1.1111111111111112,0.78,9.66
0.8888888888888897,0.8,7.953400000000001
-1.1111111111111112,0.88,9.66
-2.2222222222222223,0.88,8.05
-2.705555555555556,0.93,8.4364
-5.0,0.92,8.05
-6.111111111111111,0.92,6.44
-6.322222222222221,0.93,2.9785000000000004
-7.222222222222222,0.92,11.27
-7.222222222222222,0.88,6.44
-8.038888888888888,0.93,10.465
-8.333333333333334,0.88,6.44
-9.444444444444445,0.92,3.22
-9.483333333333333,0.9,5.9409
-10.0,0.92,3.22
-8.88888888888889,0.84,8.05
-7.811111111111111,0.86,7.776300000000001
-7.222222222222222,0.96,8.05
-6.111111111111111,0.92,4.83
-5.088888888888889,0.93,8.0661
-3.888888888888889,0.92,9.66
-3.888888888888889,0.92,12.88
-2.116666666666666,0.96,15.101800000000004
-2.2222222222222223,0.96,20.93
-2.2222222222222223,1.0,17.71
-2.066666666666666,0.96,16.6796
-2.2222222222222223,0.96,20.93
-2.2222222222222223,0.96,16.1
-2.066666666666666,0.96,16.6474
-2.2222222222222223,0.96,12.88
-1.6666666666666667,0.96,14.49
-0.5055555555555556,0.93,14.2163
0.5555555555555556,0.89,11.27
1.6666666666666667,0.82,11.27
2.6055555555555543,0.81,16.7762
2.7777777777777777,0.82,14.49
2.2222222222222223,0.85,17.71
1.2666666666666673,0.9,17.0177
0.0,0.92,16.1
1.1111111111111112,0.85,14.49
2.188888888888888,0.92,14.2485
2.7777777777777777,0.89,11.27
2.7777777777777777,0.89,11.27
3.888888888888889,0.83,12.5419
6.111111111111111,0.79,14.49
6.111111111111111,0.76,16.1
5.8500000000000005,0.71,18.2252
6.111111111111111,0.7,24.15
6.111111111111111,0.7,16.1
5.033333333333335,0.7,6.5366
5.0,0.7,9.66
7.222222222222222,0.65,14.49
4.911111111111113,0.76,12.7351
5.0,0.76,12.88
4.444444444444445,0.79,14.49
5.58888888888889,0.79,14.1519
4.444444444444445,0.85,17.71
4.444444444444445,0.85,14.49
6.25,0.79,16.8728
5.555555555555555,0.82,17.71
6.666666666666667,0.79,28.98
5.088888888888887,0.87,11.7047
6.111111111111111,0.79,16.1
3.888888888888889,0.89,22.540000000000003
4.200000000000001,0.88,14.457800000000002
7.777777777777778,0.71,28.98
7.777777777777778,0.71,24.15
8.961111111111112,0.65,25.5829
10.0,0.61,35.42
10.0,0.58,38.64
10.122222222222222,0.5,34.2608
11.11111111111111,0.54,30.590000000000003
10.0,0.54,25.76
9.1,0.53,20.865600000000004
7.222222222222222,0.65,16.1
7.222222222222222,0.6,17.71
5.227777777777776,0.69,13.4435
3.888888888888889,0.76,9.66
2.7777777777777777,0.79,11.27
3.333333333333333,0.8,11.237800000000002
2.2222222222222223,0.82,6.44
1.6666666666666667,0.85,3.22
2.344444444444444,0.86,6.3756
2.2222222222222223,0.85,14.49
2.2222222222222223,0.82,14.49
2.794444444444445,0.81,10.304000000000002
2.7777777777777777,0.76,14.49
2.2222222222222223,0.79,14.49
2.794444444444445,0.78,16.5025
3.888888888888889,0.7,20.93
5.0,0.65,24.15
7.049999999999999,0.64,22.0892
7.777777777777778,0.58,30.590000000000003
7.777777777777778,0.58,27.37
8.855555555555554,0.49,24.633000000000003
7.777777777777778,0.49,27.37
8.88888888888889,0.54,28.98
7.966666666666669,0.52,21.3486
7.222222222222222,0.6,22.540000000000003
3.888888888888889,0.76,14.49
3.872222222222222,0.71,14.586600000000002
2.7777777777777777,0.7,16.1
2.2222222222222223,0.75,14.49
0.8333333333333334,0.82,11.6564
1.1111111111111112,0.82,14.49
0.5555555555555556,0.82,17.71
0.9888888888888896,0.8,14.570500000000004
1.1111111111111112,0.72,17.71
1.1111111111111112,0.72,14.49
0.4500000000000013,0.67,13.4113
0.0,0.69,16.1
0.0,0.69,12.88
-0.0333333333333326,0.59,19.7064
0.0,0.58,17.71
1.1111111111111112,0.54,20.93
2.1722222222222203,0.54,17.4524
2.7777777777777777,0.48,16.1
3.888888888888889,0.48,11.27
3.8555555555555534,0.46,13.1376
3.888888888888889,0.42,14.49
3.888888888888889,0.39,14.49
3.872222222222222,0.43,15.6009
2.7777777777777777,0.52,9.66
2.2222222222222223,0.5,4.83
2.116666666666668,0.5,13.894300000000005
0.0,0.63,16.1
0.0,0.61,11.27
-1.0055555555555549,0.68,5.828200000000001
-1.1111111111111112,0.63,14.49
-1.6666666666666667,0.66,14.49
-1.6999999999999993,0.74,9.6117
-3.333333333333333,0.85,6.44
-4.444444444444445,0.88,6.44
-4.394444444444444,0.85,6.423900000000001
-5.0,0.84,8.05
-5.0,0.84,3.22
-3.905555555555556,0.85,0.6440000000000001
-2.2222222222222223,0.81,4.83
-1.1111111111111112,0.81,8.05
0.0333333333333345,0.59,7.0357
1.1111111111111112,0.43,12.88
1.1111111111111112,0.59,14.49
1.0777777777777766,0.6,12.9122
1.1111111111111112,0.59,12.88
0.0,0.82,12.88
0.0333333333333345,0.85,11.4471
-1.1111111111111112,0.92,11.27
-1.1111111111111112,0.92,12.88
-1.0611111111111111,0.93,14.2002
-1.1111111111111112,0.92,17.71
-1.1111111111111112,0.96,14.49
-0.4499999999999993,0.93,14.5222
0.0,0.96,11.27
0.5555555555555556,0.96,14.49
1.6499999999999997,0.96,20.286
3.333333333333333,0.92,25.76
4.444444444444445,0.92,32.2
4.794444444444446,0.89,23.7314
7.222222222222222,0.86,38.64
7.222222222222222,0.86,33.81
7.205555555555555,0.86,22.3146
5.0,0.93,16.1
3.888888888888889,0.92,12.88
6.372222222222222,0.86,15.794100000000002
7.777777777777778,0.83,14.49
11.11111111111111,0.61,24.15
11.06111111111111,0.55,20.769
11.11111111111111,0.54,14.49
11.11111111111111,0.56,12.88
11.144444444444446,0.53,16.4703
8.88888888888889,0.63,9.66
7.777777777777778,0.68,14.49
6.927777777777777,0.73,7.0357
3.888888888888889,0.82,3.22
3.888888888888889,0.82,6.44
1.316666666666665,0.91,2.9785000000000004
0.5555555555555556,0.92,3.22
-10.555555555555555,0.58,17.71
-10.866666666666667,0.61,16.888900000000003
-11.666666666666666,0.58,20.93
-11.666666666666666,0.58,20.93
-12.016666666666667,0.61,19.9157
-12.22222222222222,0.0,17.71
-12.22222222222222,0.0,20.93
-12.655555555555557,0.63,19.8513
-12.22222222222222,0.0,22.540000000000003
-12.22222222222222,0.66,20.93
-12.188888888888888,0.81,20.2538
-12.22222222222222,0.87,22.540000000000003
-12.22222222222222,0.87,20.93
-12.133333333333333,0.88,22.8137
-11.11111111111111,0.8,22.540000000000003
